"vehicle_type","state_abb","year_of_manufacture","no_vehicles"
"Motorcycles","Vic","1948",16
"Motorcycles","Vic","1949",12
"Motorcycles","Vic","1950",11
"Motorcycles","Vic","1951",19
"Motorcycles","Vic","1952",12
"Motorcycles","Vic","1953",12
"Motorcycles","Vic","1954",18
"Motorcycles","Vic","1955",15
"Motorcycles","Vic","1956",8
"Motorcycles","Vic","1957",18
"Motorcycles","Vic","1958",23
"Motorcycles","Vic","1959",17
"Motorcycles","Vic","1960",11
"Motorcycles","Vic","1961",11
"Motorcycles","Vic","1962",20
"Motorcycles","Vic","1963",25
"Motorcycles","Vic","1964",39
"Motorcycles","Vic","1965",55
"Motorcycles","Vic","1966",37
"Motorcycles","Vic","1967",31
"Motorcycles","Vic","1968",37
"Motorcycles","Vic","1969",51
"Motorcycles","Vic","1970",52
"Motorcycles","Vic","1971",72
"Motorcycles","Vic","1972",114
"Motorcycles","Vic","1973",107
"Motorcycles","Vic","1974",128
"Motorcycles","Vic","1975",118
"Motorcycles","Vic","1976",164
"Motorcycles","Vic","1977",109
"Motorcycles","Vic","1978",186
"Motorcycles","Vic","1979",173
"Motorcycles","Vic","1980",271
"Motorcycles","Vic","1981",300
"Motorcycles","Vic","1982",299
"Motorcycles","Vic","1983",281
"Motorcycles","Vic","1984",341
"Motorcycles","Vic","1985",418
"Motorcycles","Vic","1986",270
"Motorcycles","Vic","1987",268
"Motorcycles","Vic","1988",688
"Motorcycles","Vic","1989",298
"Motorcycles","Vic","1990",377
"Motorcycles","Vic","1991",499
"Motorcycles","Vic","1992",518
"Motorcycles","Vic","1993",568
"Motorcycles","Vic","1994",813
"Motorcycles","Vic","1995",1040
"Motorcycles","Vic","1996",1212
"Motorcycles","Vic","1997",1625
"Motorcycles","Vic","1998",2130
"Motorcycles","Vic","1999",2725
"Motorcycles","Vic","2000",3193
"Motorcycles","Vic","2001",3888
"Motorcycles","Vic","2002",3386
"Motorcycles","Vic","2003",3901
"Motorcycles","Vic","2004",4266
"Motorcycles","Vic","2005",5355
"Motorcycles","Vic","2006",6926
"Motorcycles","Vic","2007",8232
"Motorcycles","Vic","2008",9360
"Motorcycles","Vic","2009",7924
"Motorcycles","Vic","2010",6739
"Motorcycles","Vic","2011",6254
"Motorcycles","Vic","2012",7131
"Motorcycles","Vic","2013",7584
"Motorcycles","Vic","2014",8990
"Motorcycles","Vic","2015",9861
"Motorcycles","Vic","2016",10046
"Motorcycles","Vic","2017",9477
"Motorcycles","Vic","2018",9387
"Motorcycles","Vic","2019",9028
"Motorcycles","Vic","2020",8329
"Motorcycles","Vic","2021",14785
"Motorcycles","Vic","2022",12230
"Motorcycles","Vic","2023",7731
"Motorcycles","Vic","Not stated",8840
"Motorcycles","Qld","1907",3
"Motorcycles","Qld","1910",3
"Motorcycles","Qld","1911",5
"Motorcycles","Qld","1912",9
"Motorcycles","Qld","1913",7
"Motorcycles","Qld","1914",17
"Motorcycles","Qld","1915",19
"Motorcycles","Qld","1916",15
"Motorcycles","Qld","1917",6
"Motorcycles","Qld","1920",3
"Motorcycles","Qld","1923",6
"Motorcycles","Qld","1924",12
"Motorcycles","Qld","1925",6
"Motorcycles","Qld","1926",8
"Motorcycles","Qld","1927",16
"Motorcycles","Qld","1928",25
"Motorcycles","Qld","1929",13
"Motorcycles","Qld","1930",10
"Motorcycles","Qld","1931",4
"Motorcycles","Qld","1932",3
"Motorcycles","Qld","1933",5
"Motorcycles","Qld","1934",10
"Motorcycles","Qld","1935",9
"Motorcycles","Qld","1936",13
"Motorcycles","Qld","1937",19
"Motorcycles","Qld","1938",37
"Motorcycles","Qld","1939",33
"Motorcycles","Qld","1940",17
"Motorcycles","Qld","1941",38
"Motorcycles","Qld","1942",156
"Motorcycles","Qld","1943",8
"Motorcycles","Qld","1944",26
"Motorcycles","Qld","1945",6
"Motorcycles","Qld","1946",40
"Motorcycles","Qld","1947",46
"Motorcycles","Qld","1948",76
"Motorcycles","Qld","1949",68
"Motorcycles","Qld","1950",87
"Motorcycles","Qld","1951",96
"Motorcycles","Qld","1952",67
"Motorcycles","Qld","1953",66
"Motorcycles","Qld","1954",91
"Motorcycles","Qld","1955",79
"Motorcycles","Qld","1956",81
"Motorcycles","Qld","1957",83
"Motorcycles","Qld","1958",102
"Motorcycles","Qld","1959",68
"Motorcycles","Qld","1960",98
"Motorcycles","Qld","1961",53
"Motorcycles","Qld","1962",76
"Motorcycles","Qld","1963",73
"Motorcycles","Qld","1964",83
"Motorcycles","Qld","1965",117
"Motorcycles","Qld","1966",134
"Motorcycles","Qld","1967",131
"Motorcycles","Qld","1968",174
"Motorcycles","Qld","1969",255
"Motorcycles","Qld","1970",238
"Motorcycles","Qld","1971",379
"Motorcycles","Qld","1972",526
"Motorcycles","Qld","1973",516
"Motorcycles","Qld","1974",648
"Motorcycles","Qld","1975",607
"Motorcycles","Qld","1976",553
"Motorcycles","Qld","1977",347
"Motorcycles","Qld","1978",448
"Motorcycles","Qld","1979",491
"Motorcycles","Qld","1980",638
"Motorcycles","Qld","1981",849
"Motorcycles","Qld","1982",632
"Motorcycles","Qld","1983",497
"Motorcycles","Qld","1984",546
"Motorcycles","Qld","1985",668
"Motorcycles","Qld","1986",500
"Motorcycles","Qld","1987",448
"Motorcycles","Qld","1988",730
"Motorcycles","Qld","1989",547
"Motorcycles","Qld","1990",634
"Motorcycles","Qld","1991",748
"Motorcycles","Qld","1992",805
"Motorcycles","Qld","1993",905
"Motorcycles","Qld","1994",1152
"Motorcycles","Qld","1995",1465
"Motorcycles","Qld","1996",1525
"Motorcycles","Qld","1997",1556
"Motorcycles","Qld","1998",2231
"Motorcycles","Qld","1999",2300
"Motorcycles","Qld","2000",2567
"Motorcycles","Qld","2001",2861
"Motorcycles","Qld","2002",3311
"Motorcycles","Qld","2003",3934
"Motorcycles","Qld","2004",4780
"Motorcycles","Qld","2005",6925
"Motorcycles","Qld","2006",8460
"Motorcycles","Qld","2007",9667
"Motorcycles","Qld","2008",10388
"Motorcycles","Qld","2009",7587
"Motorcycles","Qld","2010",7902
"Motorcycles","Qld","2011",8146
"Motorcycles","Qld","2012",9951
"Motorcycles","Qld","2013",10305
"Motorcycles","Qld","2014",10333
"Motorcycles","Qld","2015",11131
"Motorcycles","Qld","2016",12491
"Motorcycles","Qld","2017",11426
"Motorcycles","Qld","2018",10667
"Motorcycles","Qld","2019",9995
"Motorcycles","Qld","2020",10801
"Motorcycles","Qld","2021",16393
"Motorcycles","Qld","2022",13132
"Motorcycles","Qld","2023",8395
"Motorcycles","Qld","2024",11
"Motorcycles","Qld","Not stated",11
"Motorcycles","SA","1901",4
"Motorcycles","SA","1911",3
"Motorcycles","SA","1913",3
"Motorcycles","SA","1914",3
"Motorcycles","SA","1918",4
"Motorcycles","SA","1919",3
"Motorcycles","SA","1920",3
"Motorcycles","SA","1922",3
"Motorcycles","SA","1923",3
"Motorcycles","SA","1924",7
"Motorcycles","SA","1926",4
"Motorcycles","SA","1927",8
"Motorcycles","SA","1928",7
"Motorcycles","SA","1929",9
"Motorcycles","SA","1930",9
"Motorcycles","SA","1931",3
"Motorcycles","SA","1934",8
"Motorcycles","SA","1935",9
"Motorcycles","SA","1936",15
"Motorcycles","SA","1937",6
"Motorcycles","SA","1938",13
"Motorcycles","SA","1939",13
"Motorcycles","SA","1940",8
"Motorcycles","SA","1941",8
"Motorcycles","SA","1942",50
"Motorcycles","SA","1944",5
"Motorcycles","SA","1945",3
"Motorcycles","SA","1946",16
"Motorcycles","SA","1947",32
"Motorcycles","SA","1948",67
"Motorcycles","SA","1949",70
"Motorcycles","SA","1950",44
"Motorcycles","SA","1951",73
"Motorcycles","SA","1952",41
"Motorcycles","SA","1953",32
"Motorcycles","SA","1954",54
"Motorcycles","SA","1955",42
"Motorcycles","SA","1956",44
"Motorcycles","SA","1957",34
"Motorcycles","SA","1958",38
"Motorcycles","SA","1959",43
"Motorcycles","SA","1960",32
"Motorcycles","SA","1961",29
"Motorcycles","SA","1962",40
"Motorcycles","SA","1963",27
"Motorcycles","SA","1964",31
"Motorcycles","SA","1965",25
"Motorcycles","SA","1966",40
"Motorcycles","SA","1967",48
"Motorcycles","SA","1968",51
"Motorcycles","SA","1969",77
"Motorcycles","SA","1970",79
"Motorcycles","SA","1971",115
"Motorcycles","SA","1972",186
"Motorcycles","SA","1973",162
"Motorcycles","SA","1974",210
"Motorcycles","SA","1975",184
"Motorcycles","SA","1976",209
"Motorcycles","SA","1977",117
"Motorcycles","SA","1978",137
"Motorcycles","SA","1979",127
"Motorcycles","SA","1980",172
"Motorcycles","SA","1981",218
"Motorcycles","SA","1982",160
"Motorcycles","SA","1983",129
"Motorcycles","SA","1984",143
"Motorcycles","SA","1985",162
"Motorcycles","SA","1986",131
"Motorcycles","SA","1987",114
"Motorcycles","SA","1988",195
"Motorcycles","SA","1989",124
"Motorcycles","SA","1990",180
"Motorcycles","SA","1991",204
"Motorcycles","SA","1992",279
"Motorcycles","SA","1993",266
"Motorcycles","SA","1994",347
"Motorcycles","SA","1995",447
"Motorcycles","SA","1996",468
"Motorcycles","SA","1997",515
"Motorcycles","SA","1998",675
"Motorcycles","SA","1999",690
"Motorcycles","SA","2000",716
"Motorcycles","SA","2001",786
"Motorcycles","SA","2002",862
"Motorcycles","SA","2003",1022
"Motorcycles","SA","2004",1225
"Motorcycles","SA","2005",1576
"Motorcycles","SA","2006",2149
"Motorcycles","SA","2007",2606
"Motorcycles","SA","2008",2903
"Motorcycles","SA","2009",2184
"Motorcycles","SA","2010",2155
"Motorcycles","SA","2011",1930
"Motorcycles","SA","2012",2328
"Motorcycles","SA","2013",2392
"Motorcycles","SA","2014",2493
"Motorcycles","SA","2015",2731
"Motorcycles","SA","2016",2891
"Motorcycles","SA","2017",2768
"Motorcycles","SA","2018",2574
"Motorcycles","SA","2019",2425
"Motorcycles","SA","2020",2561
"Motorcycles","SA","2021",4334
"Motorcycles","SA","2022",3251
"Motorcycles","SA","2023",1959
"Motorcycles","SA","Not stated",1050
"Motorcycles","WA","1905",3
"Motorcycles","WA","1910",3
"Motorcycles","WA","1912",7
"Motorcycles","WA","1913",9
"Motorcycles","WA","1914",15
"Motorcycles","WA","1915",11
"Motorcycles","WA","1916",5
"Motorcycles","WA","1917",4
"Motorcycles","WA","1918",8
"Motorcycles","WA","1920",4
"Motorcycles","WA","1922",3
"Motorcycles","WA","1923",9
"Motorcycles","WA","1924",11
"Motorcycles","WA","1925",15
"Motorcycles","WA","1926",24
"Motorcycles","WA","1927",17
"Motorcycles","WA","1928",32
"Motorcycles","WA","1929",31
"Motorcycles","WA","1930",16
"Motorcycles","WA","1931",4
"Motorcycles","WA","1933",4
"Motorcycles","WA","1934",8
"Motorcycles","WA","1935",16
"Motorcycles","WA","1936",19
"Motorcycles","WA","1937",29
"Motorcycles","WA","1938",25
"Motorcycles","WA","1939",23
"Motorcycles","WA","1940",25
"Motorcycles","WA","1941",48
"Motorcycles","WA","1942",133
"Motorcycles","WA","1943",12
"Motorcycles","WA","1944",22
"Motorcycles","WA","1945",5
"Motorcycles","WA","1946",24
"Motorcycles","WA","1947",52
"Motorcycles","WA","1948",61
"Motorcycles","WA","1949",78
"Motorcycles","WA","1950",76
"Motorcycles","WA","1951",121
"Motorcycles","WA","1952",65
"Motorcycles","WA","1953",58
"Motorcycles","WA","1954",84
"Motorcycles","WA","1955",71
"Motorcycles","WA","1956",82
"Motorcycles","WA","1957",72
"Motorcycles","WA","1958",73
"Motorcycles","WA","1959",92
"Motorcycles","WA","1960",101
"Motorcycles","WA","1961",76
"Motorcycles","WA","1962",80
"Motorcycles","WA","1963",96
"Motorcycles","WA","1964",115
"Motorcycles","WA","1965",128
"Motorcycles","WA","1966",171
"Motorcycles","WA","1967",169
"Motorcycles","WA","1968",264
"Motorcycles","WA","1969",155
"Motorcycles","WA","1970",158
"Motorcycles","WA","1971",215
"Motorcycles","WA","1972",325
"Motorcycles","WA","1973",346
"Motorcycles","WA","1974",438
"Motorcycles","WA","1975",472
"Motorcycles","WA","1976",417
"Motorcycles","WA","1977",306
"Motorcycles","WA","1978",389
"Motorcycles","WA","1979",369
"Motorcycles","WA","1980",498
"Motorcycles","WA","1981",618
"Motorcycles","WA","1982",489
"Motorcycles","WA","1983",469
"Motorcycles","WA","1984",451
"Motorcycles","WA","1985",544
"Motorcycles","WA","1986",380
"Motorcycles","WA","1987",387
"Motorcycles","WA","1988",708
"Motorcycles","WA","1989",523
"Motorcycles","WA","1990",496
"Motorcycles","WA","1991",559
"Motorcycles","WA","1992",581
"Motorcycles","WA","1993",677
"Motorcycles","WA","1994",898
"Motorcycles","WA","1995",1059
"Motorcycles","WA","1996",1087
"Motorcycles","WA","1997",1172
"Motorcycles","WA","1998",1506
"Motorcycles","WA","1999",1578
"Motorcycles","WA","2000",1618
"Motorcycles","WA","2001",1613
"Motorcycles","WA","2002",1614
"Motorcycles","WA","2003",1985
"Motorcycles","WA","2004",2437
"Motorcycles","WA","2005",4020
"Motorcycles","WA","2006",5389
"Motorcycles","WA","2007",6155
"Motorcycles","WA","2008",6576
"Motorcycles","WA","2009",5285
"Motorcycles","WA","2010",5188
"Motorcycles","WA","2011",5255
"Motorcycles","WA","2012",6282
"Motorcycles","WA","2013",6838
"Motorcycles","WA","2014",5701
"Motorcycles","WA","2015",5636
"Motorcycles","WA","2016",5031
"Motorcycles","WA","2017",4118
"Motorcycles","WA","2018",3833
"Motorcycles","WA","2019",3633
"Motorcycles","WA","2020",4636
"Motorcycles","WA","2021",7034
"Motorcycles","WA","2022",5455
"Motorcycles","WA","2023",3224
"Motorcycles","WA","Not stated",3
"Motorcycles","Tas","1912",3
"Motorcycles","Tas","1924",3
"Motorcycles","Tas","1925",3
"Motorcycles","Tas","1926",3
"Motorcycles","Tas","1927",3
"Motorcycles","Tas","1928",6
"Motorcycles","Tas","1929",3
"Motorcycles","Tas","1930",6
"Motorcycles","Tas","1933",3
"Motorcycles","Tas","1935",3
"Motorcycles","Tas","1936",3
"Motorcycles","Tas","1937",8
"Motorcycles","Tas","1938",7
"Motorcycles","Tas","1939",5
"Motorcycles","Tas","1942",3
"Motorcycles","Tas","1945",3
"Motorcycles","Tas","1947",3
"Motorcycles","Tas","1948",6
"Motorcycles","Tas","1949",4
"Motorcycles","Tas","1950",8
"Motorcycles","Tas","1951",10
"Motorcycles","Tas","1952",6
"Motorcycles","Tas","1953",3
"Motorcycles","Tas","1954",6
"Motorcycles","Tas","1955",8
"Motorcycles","Tas","1956",13
"Motorcycles","Tas","1957",8
"Motorcycles","Tas","1958",3
"Motorcycles","Tas","1959",6
"Motorcycles","Tas","1960",3
"Motorcycles","Tas","1962",5
"Motorcycles","Tas","1964",4
"Motorcycles","Tas","1965",3
"Motorcycles","Tas","1966",10
"Motorcycles","Tas","1967",7
"Motorcycles","Tas","1968",5
"Motorcycles","Tas","1969",11
"Motorcycles","Tas","1970",6
"Motorcycles","Tas","1971",14
"Motorcycles","Tas","1972",13
"Motorcycles","Tas","1973",21
"Motorcycles","Tas","1974",13
"Motorcycles","Tas","1975",22
"Motorcycles","Tas","1976",15
"Motorcycles","Tas","1977",15
"Motorcycles","Tas","1978",18
"Motorcycles","Tas","1979",23
"Motorcycles","Tas","1980",26
"Motorcycles","Tas","1981",31
"Motorcycles","Tas","1982",26
"Motorcycles","Tas","1983",36
"Motorcycles","Tas","1984",37
"Motorcycles","Tas","1985",36
"Motorcycles","Tas","1986",39
"Motorcycles","Tas","1987",35
"Motorcycles","Tas","1988",41
"Motorcycles","Tas","1989",32
"Motorcycles","Tas","1990",53
"Motorcycles","Tas","1991",56
"Motorcycles","Tas","1992",60
"Motorcycles","Tas","1993",93
"Motorcycles","Tas","1994",144
"Motorcycles","Tas","1995",185
"Motorcycles","Tas","1996",214
"Motorcycles","Tas","1997",237
"Motorcycles","Tas","1998",301
"Motorcycles","Tas","1999",321
"Motorcycles","Tas","2000",331
"Motorcycles","Tas","2001",369
"Motorcycles","Tas","2002",354
"Motorcycles","Tas","2003",436
"Motorcycles","Tas","2004",565
"Motorcycles","Tas","2005",650
"Motorcycles","Tas","2006",840
"Motorcycles","Tas","2007",1023
"Motorcycles","Tas","2008",1095
"Motorcycles","Tas","2009",834
"Motorcycles","Tas","2010",864
"Motorcycles","Tas","2011",756
"Motorcycles","Tas","2012",846
"Motorcycles","Tas","2013",902
"Motorcycles","Tas","2014",959
"Motorcycles","Tas","2015",1015
"Motorcycles","Tas","2016",1091
"Motorcycles","Tas","2017",919
"Motorcycles","Tas","2018",747
"Motorcycles","Tas","2019",739
"Motorcycles","Tas","2020",699
"Motorcycles","Tas","2021",1229
"Motorcycles","Tas","2022",1023
"Motorcycles","Tas","2023",534
"Motorcycles","NT","1919",3
"Motorcycles","NT","1925",3
"Motorcycles","NT","1926",3
"Motorcycles","NT","1930",3
"Motorcycles","NT","1936",3
"Motorcycles","NT","1938",3
"Motorcycles","NT","1940",3
"Motorcycles","NT","1942",4
"Motorcycles","NT","1946",3
"Motorcycles","NT","1947",3
"Motorcycles","NT","1950",3
"Motorcycles","NT","1951",3
"Motorcycles","NT","1955",3
"Motorcycles","NT","1959",3
"Motorcycles","NT","1966",7
"Motorcycles","NT","1967",7
"Motorcycles","NT","1968",7
"Motorcycles","NT","1969",5
"Motorcycles","NT","1970",5
"Motorcycles","NT","1971",4
"Motorcycles","NT","1972",5
"Motorcycles","NT","1973",3
"Motorcycles","NT","1974",8
"Motorcycles","NT","1975",11
"Motorcycles","NT","1976",4
"Motorcycles","NT","1978",6
"Motorcycles","NT","1979",6
"Motorcycles","NT","1980",7
"Motorcycles","NT","1981",8
"Motorcycles","NT","1983",11
"Motorcycles","NT","1984",10
"Motorcycles","NT","1985",12
"Motorcycles","NT","1986",7
"Motorcycles","NT","1987",7
"Motorcycles","NT","1988",10
"Motorcycles","NT","1989",13
"Motorcycles","NT","1990",9
"Motorcycles","NT","1991",11
"Motorcycles","NT","1992",8
"Motorcycles","NT","1993",14
"Motorcycles","NT","1994",13
"Motorcycles","NT","1995",12
"Motorcycles","NT","1996",21
"Motorcycles","NT","1997",23
"Motorcycles","NT","1998",33
"Motorcycles","NT","1999",40
"Motorcycles","NT","2000",46
"Motorcycles","NT","2001",38
"Motorcycles","NT","2002",47
"Motorcycles","NT","2003",38
"Motorcycles","NT","2004",88
"Motorcycles","NT","2005",75
"Motorcycles","NT","2006",148
"Motorcycles","NT","2007",164
"Motorcycles","NT","2008",204
"Motorcycles","NT","2009",143
"Motorcycles","NT","2010",168
"Motorcycles","NT","2011",162
"Motorcycles","NT","2012",221
"Motorcycles","NT","2013",277
"Motorcycles","NT","2014",283
"Motorcycles","NT","2015",270
"Motorcycles","NT","2016",288
"Motorcycles","NT","2017",269
"Motorcycles","NT","2018",243
"Motorcycles","NT","2019",336
"Motorcycles","NT","2020",383
"Motorcycles","NT","2021",599
"Motorcycles","NT","2022",463
"Motorcycles","NT","2023",291
"Motorcycles","ACT","1907",3
"Motorcycles","ACT","1927",3
"Motorcycles","ACT","1928",3
"Motorcycles","ACT","1935",3
"Motorcycles","ACT","1936",3
"Motorcycles","ACT","1937",3
"Motorcycles","ACT","1939",3
"Motorcycles","ACT","1940",3
"Motorcycles","ACT","1941",3
"Motorcycles","ACT","1942",4
"Motorcycles","ACT","1943",3
"Motorcycles","ACT","1944",3
"Motorcycles","ACT","1947",3
"Motorcycles","ACT","1948",6
"Motorcycles","ACT","1949",4
"Motorcycles","ACT","1950",4
"Motorcycles","ACT","1951",4
"Motorcycles","ACT","1952",5
"Motorcycles","ACT","1954",3
"Motorcycles","ACT","1955",3
"Motorcycles","ACT","1956",3
"Motorcycles","ACT","1957",4
"Motorcycles","ACT","1958",8
"Motorcycles","ACT","1959",4
"Motorcycles","ACT","1960",6
"Motorcycles","ACT","1962",4
"Motorcycles","ACT","1963",5
"Motorcycles","ACT","1964",3
"Motorcycles","ACT","1965",7
"Motorcycles","ACT","1966",11
"Motorcycles","ACT","1967",11
"Motorcycles","ACT","1968",10
"Motorcycles","ACT","1969",20
"Motorcycles","ACT","1970",22
"Motorcycles","ACT","1971",13
"Motorcycles","ACT","1972",23
"Motorcycles","ACT","1973",17
"Motorcycles","ACT","1974",24
"Motorcycles","ACT","1975",22
"Motorcycles","ACT","1976",15
"Motorcycles","ACT","1977",21
"Motorcycles","ACT","1978",28
"Motorcycles","ACT","1979",24
"Motorcycles","ACT","1980",35
"Motorcycles","ACT","1981",43
"Motorcycles","ACT","1982",35
"Motorcycles","ACT","1983",29
"Motorcycles","ACT","1984",38
"Motorcycles","ACT","1985",30
"Motorcycles","ACT","1986",26
"Motorcycles","ACT","1987",16
"Motorcycles","ACT","1988",28
"Motorcycles","ACT","1989",22
"Motorcycles","ACT","1990",28
"Motorcycles","ACT","1991",34
"Motorcycles","ACT","1992",37
"Motorcycles","ACT","1993",45
